track_id,lyrics
51203,"A quite painted moustachurie A rope that takes out mashurie  For a salivary actually A fox for keeping insects in  A bit of leaf atop a pin A sawdust for indexing  An aerosol bottle, water-contained gin  A baby is a virgin, fitter patter When you're dancing with a hatter  Who is very fairly fatter by the yard And when his job is done to turn  You'll begin to get a yearning For a marathon of curling  For a card you've bought again To a bit despondent  Who's unfortunately forgotten That his bowels are rather wrong  And all the drought Who can't see is barely about"
51260,"You're not my family, he's not far from the tragedy  Be here to listen to you talk about"
51261,Everything is gone Everyone is changing Everything is done
51265,"For now  The city's cities been sold, they've been shut  But fortune's been told, up to lady luck this time  City lights  Try"
51268,"The sun, the sun, the sun  Sarah, you're so wasted  When you're nowhere to be found  Sarah, you're so wasted  When you're nowhere to be found"
51271,For you  It's just a cycle  Didn't we all find out long ago  Hemingway to crystals from the sun to sharding  It doesn't matter  It all makes sense for all I know  The starry eyes will listen to
51272,"🎵 Love seems to tie us down 🎵  🎵 Swimming in the streets of this tired town 🎵  🎵 Seven different ways to hold your head 🎵  🎵 But is it out to be the understand this is not? 🎵  🎵 La, la, la, la... charity 🎵"
51275,"And on yesterday's for all tomorrow's parents look at children in fright  Wish I could hold your hand now I'd carry you, I'd carry you, I'd carry you  Wish I could be there with you now Make flowers for you  Heaven's song"
51479,"I'm not sure if it works, but I'm sure it does."
51655,"High above the Palisades Your black 64 with the windows rolled down  In the shoebox of your high school tanks Too long, too long for us  The hours until morning comes Too long, too long for us  The hours until morning starts"
51659,"That once destroyed me now make me laugh  There's my old saddle and two wolves warring on one side  They laugh and divide  While around the up, white tail gray's the mountainside  A rose"
51661,and take you on  oh there you are at the magic theater  black dress hands up in the air  well I've heard  yeah I've heard about this  and time to time  I thought I'd  seen it
51918,You can go to church and sing a hymn You can judge me by the color of my skin  You can leave a lion till you die One thing you can do is to love
51919,When I get too bad late at night  That's the time she makes me cry  When she makes love to me
51991,If you enjoyed this video make sure to click that like button and subscribe for more plays.
51998,"If you enjoyed this video, please like and subscribe."
52000,Would you believe it?  It ain't my no-one  No-one  No-one  No-one  No-one  Period  Period  Period  Period  I don't care what you believe in  Period  Period  Period  Period
52036,"Maybe I  Supplemented, denied, apparent, evasion, function, immediately  Maybe I"
52039,"My name is Tony, and I'm going to be the lead singer for the first song,  and I'm also going to be the bassist for the second song.  Let's go."
52118,In Miami  I'm your puppy  And you're my mommy  We'll have a party  In Miami  In Miami  In Miami  In Miami
52119,Song by The  The  The  The  The  The  The  The  The  The
52122,"People and places, translucent faces, a little enlightenment, a little radiance, a little  acceptance.  And a little bit of loving has always got us through."
52123,"We got a heavy roadblock, searching in my car.  Calling me an oligarch, a slave trader's son.  Hey Columbus, send your three sister ships on back to Spain.  The Caracas shake down.  The Caracas break down.  Get your back, it's a sneak attack.  The Caracas shake down.  The Caracas melt down.  The Caracas show down.  Welcome home, go break your bones.  It's a sneak attack."
52124,"Which is a lot of fun and Luis was really worried that they were gonna stop him at the airport and throw him in a throw  In one of those infamous Caracas prisons. Yeah, when they get a friendly little pat on the shoulder  Yeah, and you've got a third album in the works. It's about to come out  It's called alone with you and it's got some of our best stuff ever  Yeah, it's a lot of fun and  We're gonna do another song  from it  This one is called  Ringtone this this this new record is"
52125,"Don't, baby  It's not so much  To want a touch  It's not so real  To make me feel  Make me feel  I'm about to die  But I gotta"
52126,"Of course, there's a huge coastline, but the  The nexus of Venezuela is the llanos which is this land this expanse of land  Where there is you know capybaras and you know all those crazy, you know big giant snakes  And isn't that that giant rat the copy butta copy butter right? Yeah, yeah  Cook those things on Easter. Well, that's what they do. Yeah, and and you know, there's there's that  the snake that Tito Mariposa, you know  Never heard of that"
52127,"There's a blue door in every town and the future is underground.  I've been there and I know what I've seen.  Do me a favor, don't let me down."
52128,"[""Sie en Dolores Mi Amor""]  Jack, wake up quickly. Look how large the beans got.  Look at it."
52129,"The gig is on the 12th, which is a Friday night, and we're on promptly at 8.30.  You know, I'm gonna say that because, you know, it'll take us about 30 minutes to get on stage, I'm sure.  But get there at 8.30 because, you know, we'll probably be on at 8.45-ish.  It's an 11-piece band and it takes quite some time to get on and off.  It's like that episode of The Little Rascals where they lug everything on stage and they're playing and the guy's hair keeps blowing off.  Anyway, we're gonna do one more and this is from our first, second, and third album."
52141,"You're so cuddly, I wanna touch you!  I wanna touch you!  I wanna touch you!  Is that a hat or do you really have rabbit ears?  There's a Ferrari car where your head is supposed to be  Is that a hat or do you really have rabbit ears?  There's a Ferrari car where your head is supposed to be  Is that a hat or do you really have rabbit ears?"
52375,I love my brother.  We are all in love.  Why love?  We can do anything.  We can do anything.  My sister can't do anything.  We can do anything.
52447,in  in  the  the  the  the  the  the  the  you
52452,"I'm here, all that you hold dear  Do you fear what you will find?  As the dawn breaks through the night  I move on, forever longing for the home  I've found in your eyes"
52500,In the dark and the cold I'm losing hope  As it runs through your veins There's a fire within  It burns under your skin
52501,"I never stopped loving you  All the roads that you have traveled down  Have offered nothing that can't pass  Right now home is where you ought to be  With your family  Oh, you think of me  On the last train home"
52502,I still kept pressing on till I saw the sunrise  And it burned through my eyes into my mind  Heading down the open road  A wounded heart is
52508,"You really ain't got nothing to lose  You really ain't got nothing to lose  Nothing to lose, nothing to lose"
52629,It's time to announce the winner.  The winner is...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  you
52641,"This is not a drill.  Repeat, this is not a drill."
52860,The  the  the  the  the  the  the  the  the
52862,"I'm not sure if this is the right way to do it, but I'm sure there's a way."
52946,"I'll be around, I'll wait for you to come around  And when you pull out..."
52947,"I, I, I, I  Little king, I swear that this is not a dream  I read that this is what it should be in a magazine  Son of the broken down"
52948,And I'll wait for the day when you will come back to me  I will soar to the sky with my heart like a dream
52950,I would buy back all the tears you'd run your hands over my body  Cold and wanting you  And the colors of the sky were told  From red to green to blue
52951,My  Oh  Your  Women  Wished  For  Wanting  You  All the time  I'll be your  Alabaster  Queen
52953,"Weep honey, I was floating on an apple tree  And telling all the world that I once knew  That I'm in love with you  La la la, la la la"
52954,She wants her to be here  She has her dreams every night  That the box of cedar wood  Where you went to lay  Will come to life
53152,The power of the brain  High and high and high on the king's highway  Are the way we are slain  Live it if we preach and live it if we promote  Tell the politicians that they not give me vote  And you know that the tide a go turn  Table a go turn and the wicked a go burn  I want a heavy load  I want a rocky road  I'm family call and me go  No time is no but me go
